"Label (Grouping)","Total:","Total:!!Car, truck, or van:","Total:!!Car, truck, or van:!!Drove alone","Total:!!Car, truck, or van:!!Carpooled:","Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Public transportation (excluding taxicab):","Total:!!Public transportation (excluding taxicab):!!Bus","Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Bicycle","Total:!!Walked","Total:!!Taxicab, motorcycle, or other means","Total:!!Worked from home","Total:!!Male:","Total:!!Male:!!Car, truck, or van:","Total:!!Male:!!Car, truck, or van:!!Drove alone","Total:!!Male:!!Car, truck, or van:!!Carpooled:","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Male:!!Public transportation (excluding taxicab):","Total:!!Male:!!Public transportation (excluding taxicab):!!Bus","Total:!!Male:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Male:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Male:!!Bicycle","Total:!!Male:!!Walked","Total:!!Male:!!Taxicab, motorcycle, or other means","Total:!!Male:!!Worked from home","Total:!!Female:","Total:!!Female:!!Car, truck, or van:","Total:!!Female:!!Car, truck, or van:!!Drove alone","Total:!!Female:!!Car, truck, or van:!!Carpooled:","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Female:!!Public transportation (excluding taxicab):","Total:!!Female:!!Public transportation (excluding taxicab):!!Bus","Total:!!Female:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Female:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Female:!!Bicycle","Total:!!Female:!!Walked","Total:!!Female:!!Taxicab, motorcycle, or other means","Total:!!Female:!!Worked from home"
"    Estimate","448,553","381,566","337,360","44,206","31,305","8,120","4,781","8,821","8,513","28","16","228","36","6,110","9,553","7,725","34,778","236,881","202,516","179,189","23,327","16,025","4,686","2,616","4,957","4,838","6","0","111","2","3,989","5,138","5,066","15,215","211,672","179,050","158,171","20,879","15,280","3,434","2,165","3,864","3,675","22","16","117","34","2,121","4,415","2,659","19,563"
"    Margin of Error","±3,569","±3,994","±4,033","±1,873","±1,521","±933","±668","±857","±841","±23","±21","±138","±41","±688","±865","±648","±2,459","±2,695","±3,054","±2,951","±1,532","±1,093","±775","±506","±633","±616","±8","±31","±108","±4","±545","±583","±575","±1,467","±2,905","±2,941","±2,667","±1,092","±1,024","±467","±329","±498","±491","±24","±21","±73","±41","±431","±536","±383","±1,551"
"Tulsa, OK Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","460,205","420,598","377,679","42,919","33,364","5,620","3,935","1,728","1,606","3","74","8","37","731","5,458","6,078","25,612","246,577","225,022","203,024","21,998","17,008","2,803","2,187","947","901","0","36","8","2","508","3,095","4,027","12,978","213,628","195,576","174,655","20,921","16,356","2,817","1,748","781","705","3","38","0","35","223","2,363","2,051","12,634"
"    Margin of Error","±2,111","±2,193","±2,387","±1,247","±1,091","±452","±473","±218","±208","±5","±67","±14","±29","±164","±437","±433","±969","±1,519","±1,579","±1,651","±762","±646","±275","±358","±195","±200","±23","±40","±14","±5","±148","±299","±344","±670","±1,510","±1,486","±1,608","±809","±694","±314","±316","±141","±132","±5","±33","±23","±29","±83","±296","±268","±685"
"Tuscaloosa, AL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","109,638","102,134","90,905","11,229","9,132","1,463","634","704","686","13","5","0","0","239","1,099","418","5,044","56,344","52,950","47,202","5,748","4,701","733","314","325","312","13","0","0","0","121","579","155","2,214","53,294","49,184","43,703","5,481","4,431","730","320","379","374","0","5","0","0","118","520","263","2,830"
"    Margin of Error","±1,947","±1,971","±1,841","±1,109","±1,083","±364","±181","±473","±471","±20","±11","±29","±29","±131","±260","±159","±875","±1,046","±1,178","±1,204","±813","±775","±246","±117","±276","±273","±20","±29","±29","±29","±88","±199","±91","±385","±1,484","±1,451","±1,418","±626","±640","±218","±123","±389","±390","±29","±11","±29","±29","±89","±158","±138","±695"
"Twin Falls, ID Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","50,951","46,770","41,796","4,974","3,730","792","452","145","124","0","21","0","0","37","848","357","2,794","28,465","26,205","23,645","2,560","2,024","453","83","60","39","0","21","0","0","19","504","251","1,426","22,486","20,565","18,151","2,414","1,706","339","369","85","85","0","0","0","0","18","344","106","1,368"
"    Margin of Error","±949","±967","±1,048","±536","±454","±280","±207","±106","±99","±29","±31","±29","±29","±38","±205","±144","±570","±687","±673","±761","±360","±311","±234","±62","±55","±47","±29","±31","±29","±29","±27","±176","±107","±402","±782","±783","±815","±383","±297","±135","±210","±61","±61","±29","±29","±29","±29","±27","±141","±76","±300"
"Tyler, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","102,609","93,815","84,604","9,211","6,374","1,822","1,015","537","537","0","0","0","0","305","828","1,560","5,564","52,793","48,159","43,659","4,500","3,034","1,160","306","242","242","0","0","0","0","271","395","926","2,800","49,816","45,656","40,945","4,711","3,340","662","709","295","295","0","0","0","0","34","433","634","2,764"
"    Margin of Error","±1,718","±1,737","±1,931","±1,259","±1,125","±440","±299","±288","±288","±33","±33","±33","±33","±188","±251","±482","±671","±1,221","±1,364","±1,355","±722","±541","±377","±117","±202","±202","±33","±33","±33","±33","±187","±160","±312","±412","±1,384","±1,338","±1,393","±911","±856","±189","±294","±182","±182","±33","±33","±33","±33","±38","±155","±330","±507"
"Urban Honolulu, HI Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","494,042","388,085","322,111","65,974","46,461","12,138","7,375","35,154","35,067","23","10","36","18","4,601","27,563","13,324","25,315","270,027","216,240","186,033","30,207","21,580","5,175","3,452","15,241","15,219","6","10","6","0","3,358","15,901","7,998","11,289","224,015","171,845","136,078","35,767","24,881","6,963","3,923","19,913","19,848","17","0","30","18","1,243","11,662","5,326","14,026"
"    Margin of Error","±2,895","±3,205","±3,131","±1,865","±1,550","±808","±791","±1,678","±1,669","±29","±11","±45","±30","±550","±1,218","±1,106","±1,372","±1,810","±2,278","±2,149","±1,132","±946","±545","±417","±924","±922","±9","±11","±10","±28","±498","±855","±837","±840","±2,274","±2,463","±2,180","±1,238","±1,086","±498","±541","±1,078","±1,070","±27","±28","±44","±30","±234","±843","±623","±1,004"
"Utica-Rome, NY Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","128,736","114,057","103,238","10,819","8,354","1,480","985","1,357","1,226","92","12","14","13","73","4,828","1,035","7,386","67,297","59,771","54,270","5,501","4,294","748","459","655","601","42","12","0","0","46","2,577","580","3,668","61,439","54,286","48,968","5,318","4,060","732","526","702","625","50","0","14","13","27","2,251","455","3,718"
"    Margin of Error","±1,291","±1,574","±1,475","±871","±743","±359","±221","±257","±255","±69","±16","±21","±17","±51","±431","±309","±660","±965","±1,069","±1,043","±516","±482","±219","±133","±193","±193","±54","±16","±29","±29","±33","±362","±184","±491","±1,004","±1,133","±1,090","±503","±426","±225","±180","±151","±143","±31","±29","±21","±17","±31","±258","±192","±422"
"Valdosta, GA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","62,840","57,834","52,017","5,817","4,533","946","338","193","172","0","5","16","0","272","1,790","924","1,827","32,492","29,857","27,698","2,159","1,588","459","112","81","81","0","0","0","0","230","987","573","764","30,348","27,977","24,319","3,658","2,945","487","226","112","91","0","5","16","0","42","803","351","1,063"
"    Margin of Error","±1,416","±1,513","±1,452","±791","±675","±378","±160","±105","±102","±33","±10","±26","±33","±174","±473","±314","±350","±967","±995","±966","±409","±308","±277","±64","±68","±68","±33","±33","±33","±33","±178","±368","±259","±217","±1,009","±989","±986","±572","±529","±165","±128","±72","±69","±33","±10","±26","±33","±48","±275","±156","±290"
"Vallejo, CA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","207,283","183,472","157,234","26,238","17,518","4,753","3,967","5,671","2,348","956","849","17","1,501","522","2,472","1,920","13,226","110,188","98,992","85,003","13,989","9,449","2,478","2,062","2,814","1,139","534","401","17","723","389","1,267","1,118","5,608","97,095","84,480","72,231","12,249","8,069","2,275","1,905","2,857","1,209","422","448","0","778","133","1,205","802","7,618"
"    Margin of Error","±2,031","±2,228","±2,278","±1,324","±1,127","±632","±620","±587","±359","±247","±262","±20","±328","±177","±357","±326","±1,053","±1,281","±1,527","±1,746","±947","±778","±428","±494","±386","±248","±204","±145","±20","±191","±146","±243","±216","±698","±1,538","±1,561","±1,505","±805","±714","±386","±355","±389","±224","±126","±173","±31","±249","±76","±269","±221","±735"
"Victoria, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","44,694","40,712","35,634","5,078","3,777","832","469","367","367","0","0","0","0","130","780","264","2,441","24,202","22,019","19,329","2,690","1,998","420","272","143","143","0","0","0","0","130","450","139","1,321","20,492","18,693","16,305","2,388","1,779","412","197","224","224","0","0","0","0","0","330","125","1,120"
"    Margin of Error","±1,097","±1,251","±1,271","±619","±521","±249","±181","±170","±170","±33","±33","±33","±33","±81","±243","±123","±532","±769","±955","±920","±376","±325","±160","±131","±93","±93","±33","±33","±33","±33","±81","±211","±86","±394","±719","±730","±758","±411","±339","±157","±100","±133","±133","±33","±33","±33","±33","±33","±138","±93","±357"
"Vineland-Bridgeton, NJ Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","58,816","54,107","46,831","7,276","5,213","1,201","862","1,015","899","27","23","20","46","162","881","953","1,698","29,810","27,141","23,036","4,105","2,810","725","570","516","426","9","15","20","46","132","643","558","820","29,006","26,966","23,795","3,171","2,403","476","292","499","473","18","8","0","0","30","238","395","878"
"    Margin of Error","±1,464","±1,521","±1,582","±730","±678","±345","±312","±279","±255","±36","±23","±33","±66","±112","±261","±276","±378","±985","±1,032","±1,094","±524","±487","±267","±265","±188","±167","±16","±24","±33","±66","±99","±229","±192","±271","±1,031","±1,032","±1,011","±455","±401","±175","±113","±166","±167","±32","±12","±30","±30","±35","±136","±167","±242"
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","887,830","780,269","706,322","73,947","57,307","10,590","6,050","13,604","12,580","382","268","278","96","3,023","29,148","13,471","48,315","472,789","414,373","375,676","38,697","29,711","5,293","3,693","7,041","6,411","244","205","134","47","2,201","19,583","7,841","21,750","415,041","365,896","330,646","35,250","27,596","5,297","2,357","6,563","6,169","138","63","144","49","822","9,565","5,630","26,565"
"    Margin of Error","±3,889","±4,416","±4,484","±2,425","±1,937","±1,181","±732","±1,173","±1,161","±136","±151","±139","±59","±432","±1,432","±1,025","±2,152","±2,554","±2,722","±2,852","±1,499","±1,276","±752","±648","±840","±869","±109","±130","±95","±43","±336","±1,263","±761","±1,321","±2,827","±3,153","±2,888","±1,537","±1,214","±800","±382","±778","±740","±81","±84","±93","±42","±211","±800","±773","±1,408"
"Visalia, CA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","179,001","165,016","140,970","24,046","15,542","4,415","4,089","1,120","1,087","9","16","8","0","441","2,538","2,231","7,655","100,541","93,017","79,840","13,177","8,945","2,515","1,717","550","534","0","16","0","0","372","1,552","1,580","3,470","78,460","71,999","61,130","10,869","6,597","1,900","2,372","570","553","9","0","8","0","69","986","651","4,185"
"    Margin of Error","±2,094","±2,357","±2,326","±1,693","±1,353","±864","±648","±247","±243","±22","±29","±14","±31","±204","±462","±441","±1,040","±1,359","±1,554","±1,633","±1,175","±954","±545","±427","±189","±189","±31","±29","±31","±31","±173","±421","±408","±743","±1,658","±1,670","±1,532","±981","±793","±480","±419","±153","±151","±22","±31","±14","±31","±53","±204","±195","±648"
"Waco, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","119,630","109,903","98,277","11,626","8,785","1,328","1,513","706","658","48","0","0","0","180","2,355","1,082","5,404","62,464","57,853","51,226","6,627","4,678","812","1,137","442","394","48","0","0","0","132","1,226","602","2,209","57,166","52,050","47,051","4,999","4,107","516","376","264","264","0","0","0","0","48","1,129","480","3,195"
"    Margin of Error","±1,655","±1,627","±1,597","±948","±744","±381","±609","±319","±312","±49","±33","±33","±33","±87","±352","±217","±589","±1,078","±1,146","±954","±783","±557","±279","±586","±264","±257","±49","±33","±33","±33","±69","±278","±179","±362","±1,350","±1,317","±1,340","±586","±555","±156","±142","±168","±168","±33","±33","±33","±33","±45","±246","±162","±484"
"Walla Walla, WA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","25,940","21,152","18,618","2,534","1,750","408","376","260","260","0","0","0","0","275","1,783","319","2,151","13,546","11,086","10,138","948","637","70","241","168","168","0","0","0","0","197","862","242","991","12,394","10,066","8,480","1,586","1,113","338","135","92","92","0","0","0","0","78","921","77","1,160"
"    Margin of Error","±646","±672","±706","±364","±299","±163","±164","±120","±120","±30","±30","±30","±30","±137","±330","±157","±391","±512","±540","±513","±226","±172","±53","±124","±106","±106","±30","±30","±30","±30","±132","±192","±144","±228","±506","±521","±575","±286","±264","±126","±78","±63","±63","±30","±30","±30","±30","±47","±234","±58","±296"
"Warner Robins, GA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
